geo_name,geo_id,race,share
"Cherokee, Newberry, Chester & Union Counties",4500400,AAPI,0.01
"Cherokee, Newberry, Chester & Union Counties",4500400,Black,0.28
"Cherokee, Newberry, Chester & Union Counties",4500400,Hispanic,0.04
"Cherokee, Newberry, Chester & Union Counties",4500400,White,0.65
York County (West & Outside Rock Hill City),4500501,AAPI,0.04
York County (West & Outside Rock Hill City),4500501,Black,0.12
York County (West & Outside Rock Hill City),4500501,Hispanic,0.05
York County (West & Outside Rock Hill City),4500501,White,0.77
York County (East)--Rock Hill City & Fort Mill Town,4500502,AAPI,0.02
York County (East)--Rock Hill City & Fort Mill Town,4500502,Black,0.26
York County (East)--Rock Hill City & Fort Mill Town,4500502,Hispanic,0.06
York County (East)--Rock Hill City & Fort Mill Town,4500502,White,0.64
Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank,4500601,AAPI,0.02
Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank,4500601,Black,0.12
Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank,4500601,Hispanic,0.07
Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank,4500601,White,0.77
"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",4500602,AAPI,0.02
"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",4500602,Black,0.2
"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",4500602,Hispanic,0.06
"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",4500602,White,0.69
Richland (North) & Fairfield Counties--Forest Acres City & Dentsville,4500603,AAPI,0.03
Richland (North) & Fairfield Counties--Forest Acres City & Dentsville,4500603,Black,0.47
Richland (North) & Fairfield Counties--Forest Acres City & Dentsville,4500603,Hispanic,0.05
Richland (North) & Fairfield Counties--Forest Acres City & Dentsville,4500603,White,0.43
Richland County (Central)--Columbia City,4500604,AAPI,0.03
Richland County (Central)--Columbia City,4500604,Black,0.45
Richland County (Central)--Columbia City,4500604,Hispanic,0.06
Richland County (Central)--Columbia City,4500604,White,0.43
"Kershaw, Richland (South) & Calhoun Counties",4500605,AAPI,0.01
"Kershaw, Richland (South) & Calhoun Counties",4500605,Black,0.37
"Kershaw, Richland (South) & Calhoun Counties",4500605,Hispanic,0.04
"Kershaw, Richland (South) & Calhoun Counties",4500605,White,0.55
"Lancaster, Chesterfield & Marlboro Counties",4500700,AAPI,0.02
"Lancaster, Chesterfield & Marlboro Counties",4500700,Black,0.29
"Lancaster, Chesterfield & Marlboro Counties",4500700,Hispanic,0.05
"Lancaster, Chesterfield & Marlboro Counties",4500700,White,0.62
"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",4500800,AAPI,0.01
"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",4500800,Black,0.51
"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",4500800,Hispanic,0.03
"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",4500800,White,0.42
Florence & Darlington Counties--Florence City,4500900,AAPI,0.01
Florence & Darlington Counties--Florence City,4500900,Black,0.42
Florence & Darlington Counties--Florence City,4500900,Hispanic,0.02
Florence & Darlington Counties--Florence City,4500900,White,0.53
"Georgetown, Marion & Dillon Counties",4501000,AAPI,0.01
"Georgetown, Marion & Dillon Counties",4501000,Black,0.42
"Georgetown, Marion & Dillon Counties",4501000,Hispanic,0.03
"Georgetown, Marion & Dillon Counties",4501000,White,0.53
Horry County (West & North)--Conway City & Red Hill,4501101,AAPI,0.01
Horry County (West & North)--Conway City & Red Hill,4501101,Black,0.18
Horry County (West & North)--Conway City & Red Hill,4501101,Hispanic,0.04
Horry County (West & North)--Conway City & Red Hill,4501101,White,0.75
"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",4501102,AAPI,0.02
"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",4501102,Black,0.09
"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",4501102,Hispanic,0.08
"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",4501102,White,0.79
Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson,4501201,AAPI,0.02
Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson,4501201,Black,0.25
Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson,4501201,Hispanic,0.05
Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson,4501201,White,0.65
Charleston (South & West) & Berkeley (South) Counties--Charleston City,4501202,AAPI,0.02
Charleston (South & West) & Berkeley (South) Counties--Charleston City,4501202,Black,0.25
Charleston (South & West) & Berkeley (South) Counties--Charleston City,4501202,Hispanic,0.03
Charleston (South & West) & Berkeley (South) Counties--Charleston City,4501202,White,0.69
Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town,4501203,AAPI,0.01
Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town,4501203,Black,0.18
Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town,4501203,Hispanic,0.03
Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town,4501203,White,0.76
"Charleston, Berkeley & Dorchester Counties--North Charleston City",4501204,AAPI,0.03
"Charleston, Berkeley & Dorchester Counties--North Charleston City",4501204,Black,0.33
"Charleston, Berkeley & Dorchester Counties--North Charleston City",4501204,Hispanic,0.11
"Charleston, Berkeley & Dorchester Counties--North Charleston City",4501204,White,0.5
"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",4501300,AAPI,0.01
"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",4501300,Black,0.55
"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",4501300,Hispanic,0.03
"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",4501300,White,0.4
"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",4501400,AAPI,0.01
"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",4501400,Black,0.21
"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",4501400,Hispanic,0.11
"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",4501400,White,0.65
Aiken & Edgefield Counties--Aiken & North Augusta Cities,4501500,AAPI,0.01
Aiken & Edgefield Counties--Aiken & North Augusta Cities,4501500,Black,0.26
Aiken & Edgefield Counties--Aiken & North Augusta Cities,4501500,Hispanic,0.06
Aiken & Edgefield Counties--Aiken & North Augusta Cities,4501500,White,0.65
"Greenwood, Abbeville & McCormick Counties",4501600,AAPI,0.01
"Greenwood, Abbeville & McCormick Counties",4501600,Black,0.32
"Greenwood, Abbeville & McCormick Counties",4501600,Hispanic,0.04
"Greenwood, Abbeville & McCormick Counties",4501600,White,0.61
West South Dakota--Rapid City,4600100,AAPI,0.07
West South Dakota--Rapid City,4600100,Black,0.01
West South Dakota--Rapid City,4600100,Hispanic,0.05
West South Dakota--Rapid City,4600100,White,0.84
Lakota Region,4600200,AAPI,0.45
Lakota Region,4600200,Black,0
Lakota Region,4600200,Hispanic,0.02
Lakota Region,4600200,White,0.5
Northeast South Dakota,4600300,AAPI,0.07
Northeast South Dakota,4600300,Black,0.01
Northeast South Dakota,4600300,Hispanic,0.03
Northeast South Dakota,4600300,White,0.88
Jackrabbit Region,4600400,AAPI,0.05
Jackrabbit Region,4600400,Black,0.01
Jackrabbit Region,4600400,Hispanic,0.04
Jackrabbit Region,4600400,White,0.89
Southeast South Dakota (Outside Sioux Falls City),4600500,AAPI,0.02
Southeast South Dakota (Outside Sioux Falls City),4600500,Black,0.01
Southeast South Dakota (Outside Sioux Falls City),4600500,Hispanic,0.03
Southeast South Dakota (Outside Sioux Falls City),4600500,White,0.93
Sioux Falls City,4600600,AAPI,0.04
Sioux Falls City,4600600,Black,0.06
Sioux Falls City,4600600,Hispanic,0.05
Sioux Falls City,4600600,White,0.81
"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",4700100,AAPI,0.01
"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",4700100,Black,0.15
"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",4700100,Hispanic,0.04
"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",4700100,White,0.78
"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",4700200,AAPI,0.01
"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",4700200,Black,0.07
"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",4700200,Hispanic,0.02
"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",4700200,White,0.88
Montgomery & Stewart Counties--Clarksville City,4700300,AAPI,0.03
Montgomery & Stewart Counties--Clarksville City,4700300,Black,0.18
Montgomery & Stewart Counties--Clarksville City,4700300,Hispanic,0.1
Montgomery & Stewart Counties--Clarksville City,4700300,White,0.65
"Robertson, Dickson, Cheatham & Hickman Counties",4700400,AAPI,0.01
"Robertson, Dickson, Cheatham & Hickman Counties",4700400,Black,0.05
"Robertson, Dickson, Cheatham & Hickman Counties",4700400,Hispanic,0.05
"Robertson, Dickson, Cheatham & Hickman Counties",4700400,White,0.88
Sumner County--Hendersonville City,4700500,AAPI,0.02
Sumner County--Hendersonville City,4700500,Black,0.07
Sumner County--Hendersonville City,4700500,Hispanic,0.05
Sumner County--Hendersonville City,4700500,White,0.84
"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",4700600,AAPI,0.01
"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",4700600,Black,0.02
"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",4700600,Hispanic,0.06
"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",4700600,White,0.89
"Putnam, Overton, Jackson, Clay & Pickett Counties",4700700,AAPI,0.01
"Putnam, Overton, Jackson, Clay & Pickett Counties",4700700,Black,0.02
"Putnam, Overton, Jackson, Clay & Pickett Counties",4700700,Hispanic,0.05
"Putnam, Overton, Jackson, Clay & Pickett Counties",4700700,White,0.91
"Cumberland, White, Fentress & Van Buren Counties",4700800,AAPI,0.01
"Cumberland, White, Fentress & Van Buren Counties",4700800,Black,0.01
"Cumberland, White, Fentress & Van Buren Counties",4700800,Hispanic,0.03
"Cumberland, White, Fentress & Van Buren Counties",4700800,White,0.95
"Campbell, Claiborne, Scott, Morgan & Hancock Counties",4700900,AAPI,0.01
"Campbell, Claiborne, Scott, Morgan & Hancock Counties",4700900,Black,0.02
"Campbell, Claiborne, Scott, Morgan & Hancock Counties",4700900,Hispanic,0.01
"Campbell, Claiborne, Scott, Morgan & Hancock Counties",4700900,White,0.95
Hawkins & Sullivan (Northwest) Counties--Kingsport City,4701000,AAPI,0.01
Hawkins & Sullivan (Northwest) Counties--Kingsport City,4701000,Black,0.02
Hawkins & Sullivan (Northwest) Counties--Kingsport City,4701000,Hispanic,0.02
Hawkins & Sullivan (Northwest) Counties--Kingsport City,4701000,White,0.93
Sullivan County (Southeast)--Bristol City,4701100,AAPI,0.01
Sullivan County (Southeast)--Bristol City,4701100,Black,0.01
Sullivan County (Southeast)--Bristol City,4701100,Hispanic,0.02
Sullivan County (Southeast)--Bristol City,4701100,White,0.95
"Greene, Carter, Unicoi & Johnson Counties",4701200,AAPI,0.01
"Greene, Carter, Unicoi & Johnson Counties",4701200,Black,0.02
"Greene, Carter, Unicoi & Johnson Counties",4701200,Hispanic,0.03
"Greene, Carter, Unicoi & Johnson Counties",4701200,White,0.94
Washington County--Johnson City,4701300,AAPI,0.02
Washington County--Johnson City,4701300,Black,0.04
Washington County--Johnson City,4701300,Hispanic,0.03
Washington County--Johnson City,4701300,White,0.89
"Hamblen, Cocke & Grainger Counties",4701400,AAPI,0.01
"Hamblen, Cocke & Grainger Counties",4701400,Black,0.02
"Hamblen, Cocke & Grainger Counties",4701400,Hispanic,0.07
"Hamblen, Cocke & Grainger Counties",4701400,White,0.87
Sevier & Jefferson Counties,4701500,AAPI,0.01
Sevier & Jefferson Counties,4701500,Black,0.01
Sevier & Jefferson Counties,4701500,Hispanic,0.05
Sevier & Jefferson Counties,4701500,White,0.91
"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",4701601,AAPI,0.01
"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",4701601,Black,0.03
"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",4701601,Hispanic,0.02
"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",4701601,White,0.91
Knox County (East),4701602,AAPI,0.01
Knox County (East),4701602,Black,0.03
Knox County (East),4701602,Hispanic,0.02
Knox County (East),4701602,White,0.92
Knoxville City,4701603,AAPI,0.02
Knoxville City,4701603,Black,0.17
Knoxville City,4701603,Hispanic,0.05
Knoxville City,4701603,White,0.73
Knox County (West)--Farragut Town,4701604,AAPI,0.04
Knox County (West)--Farragut Town,4701604,Black,0.04
Knox County (West)--Farragut Town,4701604,Hispanic,0.05
Knox County (West)--Farragut Town,4701604,White,0.85
Blount County,4701700,AAPI,0.01
Blount County,4701700,Black,0.03
Blount County,4701700,Hispanic,0.03
Blount County,4701700,White,0.91
"Roane, Loudon & Monroe Counties--Oak Ridge City (West)",4701800,AAPI,0.01
"Roane, Loudon & Monroe Counties--Oak Ridge City (West)",4701800,Black,0.02
"Roane, Loudon & Monroe Counties--Oak Ridge City (West)",4701800,Hispanic,0.05
"Roane, Loudon & Monroe Counties--Oak Ridge City (West)",4701800,White,0.9
"Bradley, McMinn & Polk Counties--Cleveland City",4701900,AAPI,0.01
"Bradley, McMinn & Polk Counties--Cleveland City",4701900,Black,0.04
"Bradley, McMinn & Polk Counties--Cleveland City",4701900,Hispanic,0.05
"Bradley, McMinn & Polk Counties--Cleveland City",4701900,White,0.88
Chattanooga City (South & Central),4702001,AAPI,0.02
Chattanooga City (South & Central),4702001,Black,0.37
Chattanooga City (South & Central),4702001,Hispanic,0.1
Chattanooga City (South & Central),4702001,White,0.49
Hamilton County (South)--Chattanooga (North) & Red Bank Cities,4702002,AAPI,0.03
Hamilton County (South)--Chattanooga (North) & Red Bank Cities,4702002,Black,0.16
Hamilton County (South)--Chattanooga (North) & Red Bank Cities,4702002,Hispanic,0.04
Hamilton County (South)--Chattanooga (North) & Red Bank Cities,4702002,White,0.75
Hamilton County (North)--Soddy-Daisy City,4702003,AAPI,0.02
Hamilton County (North)--Soddy-Daisy City,4702003,Black,0.05
Hamilton County (North)--Soddy-Daisy City,4702003,Hispanic,0.04
Hamilton County (North)--Soddy-Daisy City,4702003,White,0.88
"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",4702100,AAPI,0.01
"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",4702100,Black,0.02
"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",4702100,Hispanic,0.03
"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",4702100,White,0.91
"Coffee, Franklin, Lincoln & Moore Counties",4702200,AAPI,0.01
"Coffee, Franklin, Lincoln & Moore Counties",4702200,Black,0.05
"Coffee, Franklin, Lincoln & Moore Counties",4702200,Hispanic,0.04
"Coffee, Franklin, Lincoln & Moore Counties",4702200,White,0.88
Wilson County--Lebanon & Mount Juliet Cities,4702300,AAPI,0.02
Wilson County--Lebanon & Mount Juliet Cities,4702300,Black,0.07
Wilson County--Lebanon & Mount Juliet Cities,4702300,Hispanic,0.04
Wilson County--Lebanon & Mount Juliet Cities,4702300,White,0.85
Rutherford County (North)--Smyrna Town & La Vergne City,4702401,AAPI,0.04
Rutherford County (North)--Smyrna Town & La Vergne City,4702401,Black,0.13
Rutherford County (North)--Smyrna Town & La Vergne City,4702401,Hispanic,0.11
Rutherford County (North)--Smyrna Town & La Vergne City,4702401,White,0.7
Rutherford County (South)--Murfreesboro City,4702402,AAPI,0.03
Rutherford County (South)--Murfreesboro City,4702402,Black,0.16
Rutherford County (South)--Murfreesboro City,4702402,Hispanic,0.06
Rutherford County (South)--Murfreesboro City,4702402,White,0.71
Nashville-Davidson (East),4702501,AAPI,0.02
Nashville-Davidson (East),4702501,Black,0.28
Nashville-Davidson (East),4702501,Hispanic,0.12
Nashville-Davidson (East),4702501,White,0.54
Nashville-Davidson (North),4702502,AAPI,0.01
Nashville-Davidson (North),4702502,Black,0.45
Nashville-Davidson (North),4702502,Hispanic,0.1
Nashville-Davidson (North),4702502,White,0.41
Nashville-Davidson (Central),4702503,AAPI,0.03
Nashville-Davidson (Central),4702503,Black,0.39
Nashville-Davidson (Central),4702503,Hispanic,0.09
Nashville-Davidson (Central),4702503,White,0.47
Nashville-Davidson (Southeast),4702504,AAPI,0.07
Nashville-Davidson (Southeast),4702504,Black,0.18
Nashville-Davidson (Southeast),4702504,Hispanic,0.17
Nashville-Davidson (Southeast),4702504,White,0.54
Nashville-Davidson (Southwest),4702505,AAPI,0.05
Nashville-Davidson (Southwest),4702505,Black,0.1
Nashville-Davidson (Southwest),4702505,Hispanic,0.04
Nashville-Davidson (Southwest),4702505,White,0.78
Williamson County--Franklin & Brentwood Cities,4702600,AAPI,0.04
Williamson County--Franklin & Brentwood Cities,4702600,Black,0.04
Williamson County--Franklin & Brentwood Cities,4702600,Hispanic,0.05
Williamson County--Franklin & Brentwood Cities,4702600,White,0.85
"Maury, Bedford & Marshall Counties",4702700,AAPI,0.01
"Maury, Bedford & Marshall Counties",4702700,Black,0.1
"Maury, Bedford & Marshall Counties",4702700,Hispanic,0.08
"Maury, Bedford & Marshall Counties",4702700,White,0.8
"Lawrence, Giles, Wayne, Lewis & Perry Counties",4702800,AAPI,0.01
"Lawrence, Giles, Wayne, Lewis & Perry Counties",4702800,Black,0.05
"Lawrence, Giles, Wayne, Lewis & Perry Counties",4702800,Hispanic,0.02
"Lawrence, Giles, Wayne, Lewis & Perry Counties",4702800,White,0.9
"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",4702900,AAPI,0
"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",4702900,Black,0.18
"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",4702900,Hispanic,0.02
"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",4702900,White,0.77
Madison & Chester Counties--Jackson City,4703000,AAPI,0.01
Madison & Chester Counties--Jackson City,4703000,Black,0.33
Madison & Chester Counties--Jackson City,4703000,Hispanic,0.04
Madison & Chester Counties--Jackson City,4703000,White,0.6
"Tipton, Fayette & Lauderdale Counties",4703100,AAPI,0.01
"Tipton, Fayette & Lauderdale Counties",4703100,Black,0.24
"Tipton, Fayette & Lauderdale Counties",4703100,Hispanic,0.03
"Tipton, Fayette & Lauderdale Counties",4703100,White,0.7
Memphis City (Central Riverside),4703201,AAPI,0.02
Memphis City (Central Riverside),4703201,Black,0.69
Memphis City (Central Riverside),4703201,Hispanic,0.03
Memphis City (Central Riverside),4703201,White,0.25
Memphis City (Central Midtown),4703202,AAPI,0.03
Memphis City (Central Midtown),4703202,Black,0.33
Memphis City (Central Midtown),4703202,Hispanic,0.14
Memphis City (Central Midtown),4703202,White,0.49
Memphis (North) & Bartlett (Southwest) Cities,4703203,AAPI,0.01
Memphis (North) & Bartlett (Southwest) Cities,4703203,Black,0.68
Memphis (North) & Bartlett (Southwest) Cities,4703203,Hispanic,0.06
Memphis (North) & Bartlett (Southwest) Cities,4703203,White,0.24
Shelby County (North)--Bartlett (North & East) & Millington Cities,4703204,AAPI,0.02
Shelby County (North)--Bartlett (North & East) & Millington Cities,4703204,Black,0.3
Shelby County (North)--Bartlett (North & East) & Millington Cities,4703204,Hispanic,0.06
Shelby County (North)--Bartlett (North & East) & Millington Cities,4703204,White,0.59
"Memphis (East), Lakeland Cities & Arlington Town (South)",4703205,AAPI,0.04
"Memphis (East), Lakeland Cities & Arlington Town (South)",4703205,Black,0.42
"Memphis (East), Lakeland Cities & Arlington Town (South)",4703205,Hispanic,0.06
"Memphis (East), Lakeland Cities & Arlington Town (South)",4703205,White,0.45
Shelby County (Southeast)--Collierville Town & Germantown City,4703206,AAPI,0.07
Shelby County (Southeast)--Collierville Town & Germantown City,4703206,Black,0.29
Shelby County (Southeast)--Collierville Town & Germantown City,4703206,Hispanic,0.03
Shelby County (Southeast)--Collierville Town & Germantown City,4703206,White,0.58
Memphis City (Southeast),4703207,AAPI,0.02
Memphis City (Southeast),4703207,Black,0.69
Memphis City (Southeast),4703207,Hispanic,0.1
Memphis City (Southeast),4703207,White,0.19
Memphis City (Southwest),4703208,AAPI,0
Memphis City (Southwest),4703208,Black,0.92
Memphis City (Southwest),4703208,Hispanic,0.03
Memphis City (Southwest),4703208,White,0.03
Panhandle Regional Planning Commission (Outside Potter & Randall Counties),4800100,AAPI,0.02
Panhandle Regional Planning Commission (Outside Potter & Randall Counties),4800100,Black,0.03
Panhandle Regional Planning Commission (Outside Potter & Randall Counties),4800100,Hispanic,0.42
Panhandle Regional Planning Commission (Outside Potter & Randall Counties),4800100,White,0.52
Panhandle Regional Planning Commission--Potter County--Amarillo City (North),4800200,AAPI,0.06
Panhandle Regional Planning Commission--Potter County--Amarillo City (North),4800200,Black,0.1
Panhandle Regional Planning Commission--Potter County--Amarillo City (North),4800200,Hispanic,0.38
Panhandle Regional Planning Commission--Potter County--Amarillo City (North),4800200,White,0.44
Panhandle Regional Planning Commission--Randall County--Amarillo City (South),4800300,AAPI,0.02
Panhandle Regional Planning Commission--Randall County--Amarillo City (South),4800300,Black,0.03
Panhandle Regional Planning Commission--Randall County--Amarillo City (South),4800300,Hispanic,0.22
Panhandle Regional Planning Commission--Randall County--Amarillo City (South),4800300,White,0.72
South Plains Association of Governments (Outside Lubbock County),4800400,AAPI,0.01
South Plains Association of Governments (Outside Lubbock County),4800400,Black,0.03
South Plains Association of Governments (Outside Lubbock County),4800400,Hispanic,0.55
South Plains Association of Governments (Outside Lubbock County),4800400,White,0.4
South Plains Association of Governments--Lubbock County--Lubbock City (Central),4800501,AAPI,0.03
South Plains Association of Governments--Lubbock County--Lubbock City (Central),4800501,Black,0.07
South Plains Association of Governments--Lubbock County--Lubbock City (Central),4800501,Hispanic,0.39
South Plains Association of Governments--Lubbock County--Lubbock City (Central),4800501,White,0.5
South Plains Association of Governments--Lubbock County--Lubbock City (Outer),4800502,AAPI,0.03
South Plains Association of Governments--Lubbock County--Lubbock City (Outer),4800502,Black,0.07
South Plains Association of Governments--Lubbock County--Lubbock City (Outer),4800502,Hispanic,0.33
South Plains Association of Governments--Lubbock County--Lubbock City (Outer),4800502,White,0.56
North Texas Regional Planning Commission (Outside Wichita County) & Wise County,4800600,AAPI,0.01
North Texas Regional Planning Commission (Outside Wichita County) & Wise County,4800600,Black,0.02
North Texas Regional Planning Commission (Outside Wichita County) & Wise County,4800600,Hispanic,0.17
North Texas Regional Planning Commission (Outside Wichita County) & Wise County,4800600,White,0.78
North Texas Regional Planning Commission--Wichita County--Wichita Falls City,4800700,AAPI,0.03
North Texas Regional Planning Commission--Wichita County--Wichita Falls City,4800700,Black,0.1
North Texas Regional Planning Commission--Wichita County--Wichita Falls City,4800700,Hispanic,0.19
North Texas Regional Planning Commission--Wichita County--Wichita Falls City,4800700,White,0.65
"Texoma COG--Grayson, Cooke & Fannin Counties",4800800,AAPI,0.02
"Texoma COG--Grayson, Cooke & Fannin Counties",4800800,Black,0.05
"Texoma COG--Grayson, Cooke & Fannin Counties",4800800,Hispanic,0.14
"Texoma COG--Grayson, Cooke & Fannin Counties",4800800,White,0.76
"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",4800900,AAPI,0.03
"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",4800900,Black,0.07
"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",4800900,Hispanic,0.17
"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",4800900,White,0.71
Ark-Tex COG (West),4801000,AAPI,0.01
Ark-Tex COG (West),4801000,Black,0.11
Ark-Tex COG (West),4801000,Hispanic,0.18
Ark-Tex COG (West),4801000,White,0.68
Ark-Tex COG (East)--Bowie & Cass Counties,4801100,AAPI,0.02
Ark-Tex COG (East)--Bowie & Cass Counties,4801100,Black,0.23
Ark-Tex COG (East)--Bowie & Cass Counties,4801100,Hispanic,0.07
Ark-Tex COG (East)--Bowie & Cass Counties,4801100,White,0.67
"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",4801200,AAPI,0.01
"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",4801200,Black,0.16
"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",4801200,Hispanic,0.11
"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",4801200,White,0.7
"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",4801300,AAPI,0.01
"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",4801300,Black,0.05
"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",4801300,Hispanic,0.12
"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",4801300,White,0.81
Kaufman County,4801400,AAPI,0.02
Kaufman County,4801400,Black,0.12
Kaufman County,4801400,Hispanic,0.21
Kaufman County,4801400,White,0.64
East Texas COG (Central)--Smith County (Outside Tyler City),4801501,AAPI,0.01
East Texas COG (Central)--Smith County (Outside Tyler City),4801501,Black,0.11
East Texas COG (Central)--Smith County (Outside Tyler City),4801501,Hispanic,0.17
East Texas COG (Central)--Smith County (Outside Tyler City),4801501,White,0.69
East Texas COG (Central)--Smith County (West)--Tyler City,4801502,AAPI,0.03
East Texas COG (Central)--Smith County (West)--Tyler City,4801502,Black,0.23
East Texas COG (Central)--Smith County (West)--Tyler City,4801502,Hispanic,0.22
East Texas COG (Central)--Smith County (West)--Tyler City,4801502,White,0.51
East Texas COG (Central)--Gregg County--Longview City,4801600,AAPI,0.02
East Texas COG (Central)--Gregg County--Longview City,4801600,Black,0.2
East Texas COG (Central)--Gregg County--Longview City,4801600,Hispanic,0.19
East Texas COG (Central)--Gregg County--Longview City,4801600,White,0.58
"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",4801700,AAPI,0.01
"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",4801700,Black,0.16
"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",4801700,Hispanic,0.18
"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",4801700,White,0.64
East Texas COG (Southwest)--Henderson & Anderson Counties,4801800,AAPI,0.01
East Texas COG (Southwest)--Henderson & Anderson Counties,4801800,Black,0.12
East Texas COG (Southwest)--Henderson & Anderson Counties,4801800,Hispanic,0.15
East Texas COG (Southwest)--Henderson & Anderson Counties,4801800,White,0.7
"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",4801901,AAPI,0.17
"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",4801901,Black,0.12
"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",4801901,Hispanic,0.16
"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",4801901,White,0.52
Collin County (Southwest)--Plano City (West),4801902,AAPI,0.33
Collin County (Southwest)--Plano City (West),4801902,Black,0.07
Collin County (Southwest)--Plano City (West),4801902,Hispanic,0.07
Collin County (Southwest)--Plano City (West),4801902,White,0.5
