id,label,geo_level,has_bonus_info
13865,13865,Zipcode,0
13053,13053,Zipcode,0
13062,13062,Zipcode,0
13068,13068,Zipcode,0
13073,13073,Zipcode,0
13102,13102,Zipcode,0
14817,14817,Zipcode,0
14850,14850,Zipcode,0
14851,14851,Zipcode,0
14852,14852,Zipcode,0
14853,14853,Zipcode,0
14854,14854,Zipcode,0
14863,14863,Zipcode,0
14867,14867,Zipcode,0
14881,14881,Zipcode,0
14882,14882,Zipcode,0
14886,14886,Zipcode,0
14814,14814,Zipcode,0
14816,14816,Zipcode,0
14825,14825,Zipcode,0
14827,14827,Zipcode,0
14830,14830,Zipcode,0
14831,14831,Zipcode,0
14845,14845,Zipcode,0
14861,14861,Zipcode,0
14870,14870,Zipcode,0
14871,14871,Zipcode,0
14894,14894,Zipcode,0
14901,14901,Zipcode,0
14902,14902,Zipcode,0
14903,14903,Zipcode,0
14904,14904,Zipcode,0
14905,14905,Zipcode,0
14529,14529,Zipcode,0
14572,14572,Zipcode,0
14801,14801,Zipcode,0
14805,14805,Zipcode,0
14807,14807,Zipcode,0
14808,14808,Zipcode,0
14809,14809,Zipcode,0
14810,14810,Zipcode,0
14812,14812,Zipcode,0
14815,14815,Zipcode,0
14818,14818,Zipcode,0
14819,14819,Zipcode,0
14820,14820,Zipcode,0
14821,14821,Zipcode,0
14823,14823,Zipcode,0
14824,14824,Zipcode,0
14826,14826,Zipcode,0
14838,14838,Zipcode,0
14839,14839,Zipcode,0
14840,14840,Zipcode,0
14841,14841,Zipcode,0
14843,14843,Zipcode,0
14855,14855,Zipcode,0
14856,14856,Zipcode,0
14858,14858,Zipcode,0
14864,14864,Zipcode,0
14865,14865,Zipcode,0
14869,14869,Zipcode,0
14872,14872,Zipcode,0
14873,14873,Zipcode,0
14874,14874,Zipcode,0
14876,14876,Zipcode,0
14877,14877,Zipcode,0
14878,14878,Zipcode,0
14879,14879,Zipcode,0
14885,14885,Zipcode,0
14887,14887,Zipcode,0
14889,14889,Zipcode,0
14891,14891,Zipcode,0
14893,14893,Zipcode,0
14898,14898,Zipcode,0
14029,14029,Zipcode,0
14041,14041,Zipcode,0
14042,14042,Zipcode,0
14060,14060,Zipcode,0
14065,14065,Zipcode,0
14101,14101,Zipcode,0
14129,14129,Zipcode,0
14133,14133,Zipcode,0
14138,14138,Zipcode,0
14168,14168,Zipcode,0
14171,14171,Zipcode,0
14173,14173,Zipcode,0
14706,14706,Zipcode,0
14707,14707,Zipcode,0
14708,14708,Zipcode,0
14709,14709,Zipcode,0
14711,14711,Zipcode,0
14714,14714,Zipcode,0
14715,14715,Zipcode,0
14717,14717,Zipcode,0
14719,14719,Zipcode,0
14721,14721,Zipcode,0
14726,14726,Zipcode,0
14727,14727,Zipcode,0
14729,14729,Zipcode,0
14730,14730,Zipcode,0
14731,14731,Zipcode,0
14735,14735,Zipcode,0
14737,14737,Zipcode,0
14739,14739,Zipcode,0
14741,14741,Zipcode,0
14743,14743,Zipcode,0
14744,14744,Zipcode,0
14745,14745,Zipcode,0
14748,14748,Zipcode,0
14751,14751,Zipcode,0
14753,14753,Zipcode,0
14754,14754,Zipcode,0
14755,14755,Zipcode,0
14760,14760,Zipcode,0
14766,14766,Zipcode,0
14770,14770,Zipcode,0
14772,14772,Zipcode,0
14774,14774,Zipcode,0
14777,14777,Zipcode,0
14778,14778,Zipcode,0
14779,14779,Zipcode,0
14783,14783,Zipcode,0
14786,14786,Zipcode,0
14788,14788,Zipcode,0
14802,14802,Zipcode,0
14803,14803,Zipcode,0
14804,14804,Zipcode,0
14806,14806,Zipcode,0
14813,14813,Zipcode,0
14822,14822,Zipcode,0
14880,14880,Zipcode,0
14884,14884,Zipcode,0
14895,14895,Zipcode,0
14897,14897,Zipcode,0
14048,14048,Zipcode,0
14062,14062,Zipcode,0
14063,14063,Zipcode,0
14135,14135,Zipcode,0
14136,14136,Zipcode,0
14166,14166,Zipcode,0
14701,14701,Zipcode,0
14702,14702,Zipcode,0
14710,14710,Zipcode,0
14712,14712,Zipcode,0
14716,14716,Zipcode,0
14718,14718,Zipcode,0
14720,14720,Zipcode,0
14722,14722,Zipcode,0
14723,14723,Zipcode,0
14724,14724,Zipcode,0
14728,14728,Zipcode,0
14732,14732,Zipcode,0
14733,14733,Zipcode,0
14736,14736,Zipcode,0
14738,14738,Zipcode,0
14740,14740,Zipcode,0
14742,14742,Zipcode,0
14747,14747,Zipcode,0
14750,14750,Zipcode,0
14752,14752,Zipcode,0
14756,14756,Zipcode,0
14757,14757,Zipcode,0
14758,14758,Zipcode,0
14767,14767,Zipcode,0
14769,14769,Zipcode,0
14775,14775,Zipcode,0
14781,14781,Zipcode,0
14782,14782,Zipcode,0
14784,14784,Zipcode,0
14785,14785,Zipcode,0
14787,14787,Zipcode,0
12404,12404,Zipcode,0
12409,12409,Zipcode,0
12410,12410,Zipcode,0
12412,12412,Zipcode,0
12416,12416,Zipcode,0
12420,12420,Zipcode,0
12428,12428,Zipcode,0
12435,12435,Zipcode,0
12441,12441,Zipcode,0
12446,12446,Zipcode,0
12448,12448,Zipcode,0
12457,12457,Zipcode,0
12458,12458,Zipcode,0
12461,12461,Zipcode,0
12464,12464,Zipcode,0
12465,12465,Zipcode,0
12480,12480,Zipcode,0
12481,12481,Zipcode,0
12483,12483,Zipcode,0
12489,12489,Zipcode,0
12494,12494,Zipcode,0
12495,12495,Zipcode,0
12498,12498,Zipcode,0
12701,12701,Zipcode,0
12719,12719,Zipcode,0
12720,12720,Zipcode,0
12721,12721,Zipcode,0
12722,12722,Zipcode,0
12723,12723,Zipcode,0
12724,12724,Zipcode,0
12725,12725,Zipcode,0
12726,12726,Zipcode,0
12727,12727,Zipcode,0
12732,12732,Zipcode,0
12733,12733,Zipcode,0
12734,12734,Zipcode,0
12736,12736,Zipcode,0
12737,12737,Zipcode,0
12738,12738,Zipcode,0
12740,12740,Zipcode,0
12741,12741,Zipcode,0
12742,12742,Zipcode,0
12743,12743,Zipcode,0
12745,12745,Zipcode,0
12747,12747,Zipcode,0
12748,12748,Zipcode,0
12749,12749,Zipcode,0
12750,12750,Zipcode,0
12751,12751,Zipcode,0
12752,12752,Zipcode,0
12754,12754,Zipcode,0
12758,12758,Zipcode,0
12759,12759,Zipcode,0
12762,12762,Zipcode,0
12763,12763,Zipcode,0
12764,12764,Zipcode,0
12765,12765,Zipcode,0
12766,12766,Zipcode,0
12767,12767,Zipcode,0
12768,12768,Zipcode,0
12769,12769,Zipcode,0
12770,12770,Zipcode,0
12775,12775,Zipcode,0
12776,12776,Zipcode,0
12777,12777,Zipcode,0
12778,12778,Zipcode,0
12779,12779,Zipcode,0
12781,12781,Zipcode,0
12783,12783,Zipcode,0
12784,12784,Zipcode,0
12785,12785,Zipcode,0
12786,12786,Zipcode,0
12787,12787,Zipcode,0
12788,12788,Zipcode,0
12789,12789,Zipcode,0
12790,12790,Zipcode,0
12791,12791,Zipcode,0
12792,12792,Zipcode,0
12401,12401,Zipcode,0
12402,12402,Zipcode,0
12411,12411,Zipcode,0
12417,12417,Zipcode,0
12419,12419,Zipcode,0
12429,12429,Zipcode,0
12432,12432,Zipcode,0
12433,12433,Zipcode,0
12440,12440,Zipcode,0
12443,12443,Zipcode,0
12449,12449,Zipcode,0
12453,12453,Zipcode,0
12456,12456,Zipcode,0
12466,12466,Zipcode,0
12471,12471,Zipcode,0
12472,12472,Zipcode,0
12475,12475,Zipcode,0
12477,12477,Zipcode,0
12484,12484,Zipcode,0
12486,12486,Zipcode,0
12487,12487,Zipcode,0
12490,12490,Zipcode,0
12491,12491,Zipcode,0
12493,12493,Zipcode,0
12515,12515,Zipcode,0
12525,12525,Zipcode,0
12528,12528,Zipcode,0
12542,12542,Zipcode,0
12547,12547,Zipcode,0
12548,12548,Zipcode,0
12561,12561,Zipcode,0
12566,12566,Zipcode,0
12568,12568,Zipcode,0
12588,12588,Zipcode,0
12589,12589,Zipcode,0
12501,12501,Zipcode,0
12504,12504,Zipcode,0
12506,12506,Zipcode,0
12507,12507,Zipcode,0
12510,12510,Zipcode,0
12514,12514,Zipcode,0
12522,12522,Zipcode,0
12531,12531,Zipcode,0
12538,12538,Zipcode,0
12540,12540,Zipcode,0
12545,12545,Zipcode,0
12546,12546,Zipcode,0
12564,12564,Zipcode,0
12567,12567,Zipcode,0
12569,12569,Zipcode,0
12570,12570,Zipcode,0
12571,12571,Zipcode,0
12572,12572,Zipcode,0
12574,12574,Zipcode,0
12578,12578,Zipcode,0
12580,12580,Zipcode,0
12581,12581,Zipcode,0
12583,12583,Zipcode,0
12585,12585,Zipcode,0
12592,12592,Zipcode,0
12594,12594,Zipcode,0
12508,12508,Zipcode,0
12511,12511,Zipcode,0
12512,12512,Zipcode,0
12524,12524,Zipcode,0
12527,12527,Zipcode,0
12533,12533,Zipcode,0
12537,12537,Zipcode,0
12582,12582,Zipcode,0
12590,12590,Zipcode,0
12601,12601,Zipcode,0
12602,12602,Zipcode,0
12603,12603,Zipcode,0
12604,12604,Zipcode,0
10953,10953,Zipcode,0
12518,12518,Zipcode,0
12520,12520,Zipcode,0
12543,12543,Zipcode,0
12549,12549,Zipcode,0
12550,12550,Zipcode,0
12551,12551,Zipcode,0
12552,12552,Zipcode,0
12553,12553,Zipcode,0
12555,12555,Zipcode,0
12575,12575,Zipcode,0
12577,12577,Zipcode,0
12584,12584,Zipcode,0
12586,12586,Zipcode,0
10915,10915,Zipcode,0
10916,10916,Zipcode,0
10919,10919,Zipcode,0
10924,10924,Zipcode,0
10932,10932,Zipcode,0
10933,10933,Zipcode,0
10940,10940,Zipcode,0
10941,10941,Zipcode,0
10958,10958,Zipcode,0
10963,10963,Zipcode,0
10973,10973,Zipcode,0
10985,10985,Zipcode,0
10988,10988,Zipcode,0
10998,10998,Zipcode,0
12729,12729,Zipcode,0
12746,12746,Zipcode,0
12771,12771,Zipcode,0
12780,12780,Zipcode,0
10910,10910,Zipcode,0
10911,10911,Zipcode,0
10912,10912,Zipcode,0
10914,10914,Zipcode,0
10917,10917,Zipcode,0
10918,10918,Zipcode,0
10921,10921,Zipcode,0
10922,10922,Zipcode,0
10925,10925,Zipcode,0
10926,10926,Zipcode,0
10928,10928,Zipcode,0
10930,10930,Zipcode,0
10949,10949,Zipcode,0
10950,10950,Zipcode,0
10959,10959,Zipcode,0
10969,10969,Zipcode,0
10975,10975,Zipcode,0
10979,10979,Zipcode,0
10981,10981,Zipcode,0
10987,10987,Zipcode,0
10990,10990,Zipcode,0
10992,10992,Zipcode,0
10996,10996,Zipcode,0
10997,10997,Zipcode,0
10920,10920,Zipcode,0
10923,10923,Zipcode,0
10927,10927,Zipcode,0
10956,10956,Zipcode,0
10970,10970,Zipcode,0
10980,10980,Zipcode,0
10984,10984,Zipcode,0
10986,10986,Zipcode,0
10989,10989,Zipcode,0
10993,10993,Zipcode,0
10913,10913,Zipcode,0
10954,10954,Zipcode,0
10960,10960,Zipcode,0
10962,10962,Zipcode,0
10964,10964,Zipcode,0
10965,10965,Zipcode,0
10968,10968,Zipcode,0
10976,10976,Zipcode,0
10983,10983,Zipcode,0
10994,10994,Zipcode,0
10901,10901,Zipcode,0
10931,10931,Zipcode,0
10952,10952,Zipcode,0
10974,10974,Zipcode,0
10977,10977,Zipcode,0
10982,10982,Zipcode,0
10509,10509,Zipcode,0
10512,10512,Zipcode,0
10516,10516,Zipcode,0
10524,10524,Zipcode,0
10537,10537,Zipcode,0
10541,10541,Zipcode,0
10542,10542,Zipcode,0
10579,10579,Zipcode,0
12563,12563,Zipcode,0
10510,10510,Zipcode,0
10511,10511,Zipcode,0
10517,10517,Zipcode,0
10520,10520,Zipcode,0
10521,10521,Zipcode,0
10532,10532,Zipcode,0
10545,10545,Zipcode,0
10548,10548,Zipcode,0
10562,10562,Zipcode,0
10566,10566,Zipcode,0
10567,10567,Zipcode,0
10570,10570,Zipcode,0
10594,10594,Zipcode,0
10595,10595,Zipcode,0
10596,10596,Zipcode,0
10501,10501,Zipcode,0
10504,10504,Zipcode,0
10505,10505,Zipcode,0
10506,10506,Zipcode,0
10507,10507,Zipcode,0
10514,10514,Zipcode,0
10518,10518,Zipcode,0
10519,10519,Zipcode,0
10526,10526,Zipcode,0
10527,10527,Zipcode,0
10535,10535,Zipcode,0
10536,10536,Zipcode,0
10540,10540,Zipcode,0
10546,10546,Zipcode,0
10547,10547,Zipcode,0
10549,10549,Zipcode,0
10560,10560,Zipcode,0
10576,10576,Zipcode,0
10578,10578,Zipcode,0
10587,10587,Zipcode,0
10588,10588,Zipcode,0
10589,10589,Zipcode,0
10590,10590,Zipcode,0
10597,10597,Zipcode,0
10598,10598,Zipcode,0
10528,10528,Zipcode,0
10538,10538,Zipcode,0
10543,10543,Zipcode,0
10573,10573,Zipcode,0
10577,10577,Zipcode,0
10580,10580,Zipcode,0
10604,10604,Zipcode,0
10610,10610,Zipcode,0
10502,10502,Zipcode,0
10503,10503,Zipcode,0
10522,10522,Zipcode,0
10523,10523,Zipcode,0
10530,10530,Zipcode,0
10533,10533,Zipcode,0
10583,10583,Zipcode,0
10591,10591,Zipcode,0
10601,10601,Zipcode,0
10602,10602,Zipcode,0
10603,10603,Zipcode,0
10605,10605,Zipcode,0
10606,10606,Zipcode,0
10607,10607,Zipcode,0
10706,10706,Zipcode,0
10701,10701,Zipcode,0
10702,10702,Zipcode,0
10703,10703,Zipcode,0
10704,10704,Zipcode,0
10705,10705,Zipcode,0
10708,10708,Zipcode,0
10710,10710,Zipcode,0
10550,10550,Zipcode,0
10551,10551,Zipcode,0
10552,10552,Zipcode,0
10553,10553,Zipcode,0
10707,10707,Zipcode,0
10709,10709,Zipcode,0
10801,10801,Zipcode,0
10802,10802,Zipcode,0
10803,10803,Zipcode,0
10804,10804,Zipcode,0
10805,10805,Zipcode,0
11020,11020,Zipcode,0
11021,11021,Zipcode,0
11022,11022,Zipcode,0
11023,11023,Zipcode,0
11024,11024,Zipcode,0
11026,11026,Zipcode,0
11027,11027,Zipcode,0
11030,11030,Zipcode,0
11042,11042,Zipcode,0
11050,11050,Zipcode,0
11051,11051,Zipcode,0
11052,11052,Zipcode,0
11053,11053,Zipcode,0
11054,11054,Zipcode,0
11055,11055,Zipcode,0
11568,11568,Zipcode,0
11576,11576,Zipcode,0
11577,11577,Zipcode,0
11542,11542,Zipcode,0
11545,11545,Zipcode,0
11547,11547,Zipcode,0
11548,11548,Zipcode,0
11560,11560,Zipcode,0
11579,11579,Zipcode,0
11709,11709,Zipcode,0
11732,11732,Zipcode,0
11753,11753,Zipcode,0
11765,11765,Zipcode,0
11771,11771,Zipcode,0
11773,11773,Zipcode,0
11791,11791,Zipcode,0
11797,11797,Zipcode,0
11714,11714,Zipcode,0
11801,11801,Zipcode,0
11802,11802,Zipcode,0
11803,11803,Zipcode,0
11804,11804,Zipcode,0
11815,11815,Zipcode,0
11040,11040,Zipcode,0
11501,11501,Zipcode,0
11507,11507,Zipcode,0
11514,11514,Zipcode,0
11590,11590,Zipcode,0
11596,11596,Zipcode,0
11853,11853,Zipcode,0
11001,11001,Zipcode,0
11002,11002,Zipcode,0
11003,11003,Zipcode,0
11010,11010,Zipcode,0
11530,11530,Zipcode,0
11531,11531,Zipcode,0
11599,11599,Zipcode,0
11520,11520,Zipcode,0
11549,11549,Zipcode,0
11550,11550,Zipcode,0
11551,11551,Zipcode,0
11553,11553,Zipcode,0
11555,11555,Zipcode,0
11556,11556,Zipcode,0
11575,11575,Zipcode,0
11554,11554,Zipcode,0
11756,11756,Zipcode,0
11735,11735,Zipcode,0
11737,11737,Zipcode,0
11758,11758,Zipcode,0
11762,11762,Zipcode,0
11566,11566,Zipcode,0
11710,11710,Zipcode,0
11783,11783,Zipcode,0
11793,11793,Zipcode,0
11510,11510,Zipcode,0
11558,11558,Zipcode,0
11569,11569,Zipcode,0
11570,11570,Zipcode,0
11571,11571,Zipcode,0
11572,11572,Zipcode,0
11552,11552,Zipcode,0
11563,11563,Zipcode,0
11565,11565,Zipcode,0
11580,11580,Zipcode,0
11581,11581,Zipcode,0
11582,11582,Zipcode,0
11096,11096,Zipcode,0
11509,11509,Zipcode,0
11516,11516,Zipcode,0
11518,11518,Zipcode,0
11557,11557,Zipcode,0
11559,11559,Zipcode,0
11561,11561,Zipcode,0
11598,11598,Zipcode,0
11721,11721,Zipcode,0
11724,11724,Zipcode,0
11740,11740,Zipcode,0
11743,11743,Zipcode,0
11768,11768,Zipcode,0
11731,11731,Zipcode,0
11746,11746,Zipcode,0
11747,11747,Zipcode,0
11775,11775,Zipcode,0
11725,11725,Zipcode,0
11754,11754,Zipcode,0
11767,11767,Zipcode,0
11780,11780,Zipcode,0
11787,11787,Zipcode,0
11733,11733,Zipcode,0
11764,11764,Zipcode,0
11766,11766,Zipcode,0
11777,11777,Zipcode,0
11778,11778,Zipcode,0
11786,11786,Zipcode,0
11789,11789,Zipcode,0
11790,11790,Zipcode,0
11794,11794,Zipcode,0
11961,11961,Zipcode,0
6390,06390,Zipcode,0
11792,11792,Zipcode,0
11901,11901,Zipcode,0
11930,11930,Zipcode,0
11931,11931,Zipcode,0
11932,11932,Zipcode,0
11933,11933,Zipcode,0
11935,11935,Zipcode,0
11937,11937,Zipcode,0
11939,11939,Zipcode,0
11941,11941,Zipcode,0
11942,11942,Zipcode,0
11944,11944,Zipcode,0
11946,11946,Zipcode,0
11947,11947,Zipcode,0
11948,11948,Zipcode,0
11952,11952,Zipcode,0
11954,11954,Zipcode,0
11956,11956,Zipcode,0
11957,11957,Zipcode,0
11958,11958,Zipcode,0
11959,11959,Zipcode,0
11960,11960,Zipcode,0
11962,11962,Zipcode,0
11963,11963,Zipcode,0
11964,11964,Zipcode,0
11965,11965,Zipcode,0
11968,11968,Zipcode,0
11969,11969,Zipcode,0
11970,11970,Zipcode,0
11971,11971,Zipcode,0
11972,11972,Zipcode,0
11975,11975,Zipcode,0
11976,11976,Zipcode,0
11977,11977,Zipcode,0
11978,11978,Zipcode,0
11713,11713,Zipcode,0
11719,11719,Zipcode,0
11934,11934,Zipcode,0
11940,11940,Zipcode,0
11949,11949,Zipcode,0
11950,11950,Zipcode,0
11951,11951,Zipcode,0
11953,11953,Zipcode,0
11955,11955,Zipcode,0
11967,11967,Zipcode,0
11973,11973,Zipcode,0
11980,11980,Zipcode,0
501,00501,Zipcode,0
544,00544,Zipcode,0
11715,11715,Zipcode,0
11727,11727,Zipcode,0
11742,11742,Zipcode,0
11763,11763,Zipcode,0
11772,11772,Zipcode,0
11720,11720,Zipcode,0
11738,11738,Zipcode,0
11755,11755,Zipcode,0
11776,11776,Zipcode,0
11779,11779,Zipcode,0
11784,11784,Zipcode,0
11705,11705,Zipcode,0
11716,11716,Zipcode,0
11741,11741,Zipcode,0
11760,11760,Zipcode,0
11769,11769,Zipcode,0
11782,11782,Zipcode,0
11788,11788,Zipcode,0
11796,11796,Zipcode,0
11717,11717,Zipcode,0
11722,11722,Zipcode,0
11749,11749,Zipcode,0
11706,11706,Zipcode,0
11718,11718,Zipcode,0
11730,11730,Zipcode,0
11739,11739,Zipcode,0
11751,11751,Zipcode,0
11752,11752,Zipcode,0
11770,11770,Zipcode,0
11795,11795,Zipcode,0
11702,11702,Zipcode,0
11703,11703,Zipcode,0
11704,11704,Zipcode,0
11707,11707,Zipcode,0
11757,11757,Zipcode,0
11701,11701,Zipcode,0
11726,11726,Zipcode,0
11729,11729,Zipcode,0
11798,11798,Zipcode,0
10463,10463,Zipcode,0
10471,10471,Zipcode,0
10466,10466,Zipcode,0
10470,10470,Zipcode,0
10461,10461,Zipcode,0
10464,10464,Zipcode,0
10465,10465,Zipcode,0
10475,10475,Zipcode,0
10469,10469,Zipcode,0
10456,10456,Zipcode,0
10460,10460,Zipcode,0
10458,10458,Zipcode,0
10467,10467,Zipcode,0
10468,10468,Zipcode,0
10453,10453,Zipcode,0
10457,10457,Zipcode,0
10452,10452,Zipcode,0
10462,10462,Zipcode,0
10472,10472,Zipcode,0
10473,10473,Zipcode,0
10451,10451,Zipcode,0
10454,10454,Zipcode,0
10455,10455,Zipcode,0
10459,10459,Zipcode,0
10474,10474,Zipcode,0
10032,10032,Zipcode,0
10033,10033,Zipcode,0
10034,10034,Zipcode,0
10040,10040,Zipcode,0
10027,10027,Zipcode,0
10031,10031,Zipcode,0
10026,10026,Zipcode,0
10030,10030,Zipcode,0
10037,10037,Zipcode,0
10039,10039,Zipcode,0
10029,10029,Zipcode,0
10035,10035,Zipcode,0
10021,10021,Zipcode,0
10028,10028,Zipcode,0
10044,10044,Zipcode,0
10065,10065,Zipcode,0
10075,10075,Zipcode,0
10128,10128,Zipcode,0
10131,10131,Zipcode,0
10162,10162,Zipcode,0
10023,10023,Zipcode,0
10024,10024,Zipcode,0
10025,10025,Zipcode,0
10069,10069,Zipcode,0
10132,10132,Zipcode,0
10133,10133,Zipcode,0
10001,10001,Zipcode,0
10011,10011,Zipcode,0
10018,10018,Zipcode,0
10019,10019,Zipcode,0
10036,10036,Zipcode,0
10060,10060,Zipcode,0
10101,10101,Zipcode,0
10102,10102,Zipcode,0
10103,10103,Zipcode,0
10104,10104,Zipcode,0
10105,10105,Zipcode,0
10106,10106,Zipcode,0
10107,10107,Zipcode,0
10108,10108,Zipcode,0
10109,10109,Zipcode,0
10113,10113,Zipcode,0
10116,10116,Zipcode,0
10117,10117,Zipcode,0
10118,10118,Zipcode,0
10119,10119,Zipcode,0
10120,10120,Zipcode,0
10121,10121,Zipcode,0
10122,10122,Zipcode,0
10123,10123,Zipcode,0
10125,10125,Zipcode,0
10129,10129,Zipcode,0
10130,10130,Zipcode,0
10173,10173,Zipcode,0
10175,10175,Zipcode,0
10199,10199,Zipcode,0
10211,10211,Zipcode,0
10212,10212,Zipcode,0
10010,10010,Zipcode,0
10016,10016,Zipcode,0
10017,10017,Zipcode,0
10022,10022,Zipcode,0
10055,10055,Zipcode,0
10087,10087,Zipcode,0
10126,10126,Zipcode,0
10138,10138,Zipcode,0
10150,10150,Zipcode,0
10151,10151,Zipcode,0
10155,10155,Zipcode,0
10156,10156,Zipcode,0
10157,10157,Zipcode,0
10158,10158,Zipcode,0
10159,10159,Zipcode,0
10160,10160,Zipcode,0
10163,10163,Zipcode,0
10164,10164,Zipcode,0
10165,10165,Zipcode,0
10166,10166,Zipcode,0
10170,10170,Zipcode,0
10176,10176,Zipcode,0
10178,10178,Zipcode,0
10179,10179,Zipcode,0
10185,10185,Zipcode,0
10259,10259,Zipcode,0
10261,10261,Zipcode,0
10002,10002,Zipcode,0
10003,10003,Zipcode,0
10009,10009,Zipcode,0
10114,10114,Zipcode,0
10276,10276,Zipcode,0
10004,10004,Zipcode,0
10005,10005,Zipcode,0
10006,10006,Zipcode,0
10007,10007,Zipcode,0
10008,10008,Zipcode,0
10012,10012,Zipcode,0
10013,10013,Zipcode,0
10014,10014,Zipcode,0
10038,10038,Zipcode,0
10041,10041,Zipcode,0
10043,10043,Zipcode,0
10045,10045,Zipcode,0
10080,10080,Zipcode,0
10081,10081,Zipcode,0
10090,10090,Zipcode,0
10203,10203,Zipcode,0
10213,10213,Zipcode,0
10242,10242,Zipcode,0
10249,10249,Zipcode,0
10256,10256,Zipcode,0
10260,10260,Zipcode,0
10265,10265,Zipcode,0
10268,10268,Zipcode,0
10269,10269,Zipcode,0
10270,10270,Zipcode,0
10272,10272,Zipcode,0
10273,10273,Zipcode,0
10274,10274,Zipcode,0
10275,10275,Zipcode,0
10280,10280,Zipcode,0
10281,10281,Zipcode,0
10282,10282,Zipcode,0
10285,10285,Zipcode,0
10286,10286,Zipcode,0
10307,10307,Zipcode,0
10308,10308,Zipcode,0
10309,10309,Zipcode,0
10312,10312,Zipcode,0
10305,10305,Zipcode,0
10306,10306,Zipcode,0
10313,10313,Zipcode,0
10314,10314,Zipcode,0
10301,10301,Zipcode,0
10302,10302,Zipcode,0
10303,10303,Zipcode,0
10304,10304,Zipcode,0
10310,10310,Zipcode,0
11211,11211,Zipcode,0
11222,11222,Zipcode,0
11249,11249,Zipcode,0
11251,11251,Zipcode,0
11237,11237,Zipcode,0
11206,11206,Zipcode,0
11216,11216,Zipcode,0
11221,11221,Zipcode,0
11247,11247,Zipcode,0
11201,11201,Zipcode,0
11202,11202,Zipcode,0
11205,11205,Zipcode,0
11217,11217,Zipcode,0
11241,11241,Zipcode,0
11242,11242,Zipcode,0
11243,11243,Zipcode,0
11245,11245,Zipcode,0
11215,11215,Zipcode,0
11231,11231,Zipcode,0
11213,11213,Zipcode,0
11238,11238,Zipcode,0
11212,11212,Zipcode,0
11233,11233,Zipcode,0
11207,11207,Zipcode,0
11208,11208,Zipcode,0
11239,11239,Zipcode,0
11256,11256,Zipcode,0
11234,11234,Zipcode,0
11236,11236,Zipcode,0
11203,11203,Zipcode,0
11225,11225,Zipcode,0
11220,11220,Zipcode,0
11232,11232,Zipcode,0
11209,11209,Zipcode,0
11228,11228,Zipcode,0
11252,11252,Zipcode,0
11218,11218,Zipcode,0
11219,11219,Zipcode,0
11210,11210,Zipcode,0
11226,11226,Zipcode,0
11230,11230,Zipcode,0
11229,11229,Zipcode,0
11235,11235,Zipcode,0
11204,11204,Zipcode,0
11214,11214,Zipcode,0
11223,11223,Zipcode,0
11224,11224,Zipcode,0
11101,11101,Zipcode,0
11102,11102,Zipcode,0
11103,11103,Zipcode,0
11105,11105,Zipcode,0
11106,11106,Zipcode,0
11120,11120,Zipcode,0
11369,11369,Zipcode,0
11370,11370,Zipcode,0
11372,11372,Zipcode,0
11352,11352,Zipcode,0
11354,11354,Zipcode,0
11355,11355,Zipcode,0
11356,11356,Zipcode,0
11357,11357,Zipcode,0
11358,11358,Zipcode,0
11360,11360,Zipcode,0
11361,11361,Zipcode,0
11362,11362,Zipcode,0
11363,11363,Zipcode,0
11364,11364,Zipcode,0
11004,11004,Zipcode,0
11005,11005,Zipcode,0
11411,11411,Zipcode,0
11413,11413,Zipcode,0
11422,11422,Zipcode,0
11426,11426,Zipcode,0
11427,11427,Zipcode,0
11428,11428,Zipcode,0
11429,11429,Zipcode,0
11365,11365,Zipcode,0
11366,11366,Zipcode,0
11367,11367,Zipcode,0
11431,11431,Zipcode,0
11432,11432,Zipcode,0
11439,11439,Zipcode,0
11368,11368,Zipcode,0
11373,11373,Zipcode,0
11380,11380,Zipcode,0
11374,11374,Zipcode,0
11375,11375,Zipcode,0
11104,11104,Zipcode,0
11109,11109,Zipcode,0
11377,11377,Zipcode,0
11378,11378,Zipcode,0
11379,11379,Zipcode,0
11381,11381,Zipcode,0
11385,11385,Zipcode,0
11386,11386,Zipcode,0
11415,11415,Zipcode,0
11416,11416,Zipcode,0
11418,11418,Zipcode,0
11421,11421,Zipcode,0
11405,11405,Zipcode,0
11412,11412,Zipcode,0
11423,11423,Zipcode,0
11433,11433,Zipcode,0
11434,11434,Zipcode,0
11435,11435,Zipcode,0
11436,11436,Zipcode,0
11414,11414,Zipcode,0
11417,11417,Zipcode,0
11419,11419,Zipcode,0
11420,11420,Zipcode,0
11430,11430,Zipcode,0
11499,11499,Zipcode,0
11690,11690,Zipcode,0
11691,11691,Zipcode,0
11692,11692,Zipcode,0
11693,11693,Zipcode,0
11694,11694,Zipcode,0
11695,11695,Zipcode,0
11697,11697,Zipcode,0
28604,28604,Zipcode,0
28605,28605,Zipcode,0
28607,28607,Zipcode,0
28608,28608,Zipcode,0
28615,28615,Zipcode,0
28616,28616,Zipcode,0
28617,28617,Zipcode,0
28618,28618,Zipcode,0
28622,28622,Zipcode,0
28626,28626,Zipcode,0
28629,28629,Zipcode,0
28631,28631,Zipcode,0
28640,28640,Zipcode,0
28641,28641,Zipcode,0
28643,28643,Zipcode,0
28646,28646,Zipcode,0
28647,28647,Zipcode,0
28652,28652,Zipcode,0
28653,28653,Zipcode,0
