puma_id,state_id,puma_num,puma_name,city,state_name,state_abbv,has_bonus_info
1210103,12,10103,Pasco County (Gulf Coast),NA,Florida,FL,NA
1210104,12,10104,Pasco County (South),NA,Florida,FL,NA
1210301,12,10301,Pinellas County (North),NA,Florida,FL,NA
1210302,12,10302,Pinellas County (North Central),NA,Florida,FL,NA
1210303,12,10303,Pinellas County (Central)--Clearwater City (South & Central),"Clearwater, FL",Florida,FL,NA
1210304,12,10304,Pinellas County (Central)--Greater Largo City,"Largo, FL",Florida,FL,NA
1210305,12,10305,Pinellas County (West Central)--Greater Seminole City,NA,Florida,FL,NA
1210306,12,10306,Pinellas County (Central)--Greater Pinellas Park City,NA,Florida,FL,NA
1210307,12,10307,Pinellas County (Southeast)--St. Petersburg City (East),"St. Petersburg, FL",Florida,FL,1
1210308,12,10308,Pinellas County (South Central)--St. Petersburg City (West),"St. Petersburg, FL",Florida,FL,1
1210501,12,10501,Polk County (Northwest),"Lakeland, FL",Florida,FL,NA
1210502,12,10502,Polk County (Northeast),NA,Florida,FL,NA
1210503,12,10503,Polk County (Central),NA,Florida,FL,NA
1210504,12,10504,Polk County (South),NA,Florida,FL,NA
1210700,12,10700,Putnam & St. Johns (South) Counties,NA,Florida,FL,NA
1210900,12,10900,St. Johns County (North),NA,Florida,FL,NA
1211101,12,11101,St. Lucie County (North),NA,Florida,FL,NA
1211102,12,11102,St. Lucie County (South),"Port St. Lucie, FL",Florida,FL,NA
1211300,12,11300,Santa Rosa County,NA,Florida,FL,NA
1211501,12,11501,Sarasota County (North),NA,Florida,FL,NA
1211502,12,11502,Sarasota County (Central & Gulf Coast),NA,Florida,FL,NA
1211503,12,11503,Sarasota County (East),NA,Florida,FL,NA
1211701,12,11701,Seminole County (West),NA,Florida,FL,NA
1211702,12,11702,Seminole County (North Central),NA,Florida,FL,NA
1211703,12,11703,Seminole County (South Central),NA,Florida,FL,NA
1211704,12,11704,Seminole County (East),NA,Florida,FL,NA
1212100,12,12100,"Suwannee, Taylor, Madison, Hamilton & Lafayette Counties",NA,Florida,FL,NA
1212701,12,12701,"Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",NA,Florida,FL,NA
1212702,12,12702,"Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",NA,Florida,FL,NA
1212703,12,12703,"Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities",NA,Florida,FL,NA
1212704,12,12704,Volusia County (Southwest Central)--Deltona & Lake Helen Cities,"Deltona, FL",Florida,FL,NA
1300100,13,100,Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties,NA,Georgia,GA,NA
1300200,13,200,"Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",NA,Georgia,GA,NA
1300300,13,300,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",NA,Georgia,GA,NA
1300401,13,401,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City,"Savannah, GA",Georgia,GA,NA
1300402,13,402,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City),NA,Georgia,GA,NA
1300500,13,500,Southern Georgia Regional Commission (East & Central),NA,Georgia,GA,NA
1300600,13,600,Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City,NA,Georgia,GA,NA
1300700,13,700,Southern Georgia Regional Commission (West),NA,Georgia,GA,NA
1300800,13,800,"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",NA,Georgia,GA,NA
1300900,13,900,Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties,"Albany, GA",Georgia,GA,NA
1301001,13,1001,Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City,"Sandy Springs, GA",Georgia,GA,NA
1301002,13,1002,Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City,"Johns Creek, GA",Georgia,GA,NA
1301003,13,1003,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South),NA,Georgia,GA,NA
1301004,13,1004,Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities,NA,Georgia,GA,NA
1301005,13,1005,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City,"Roswell, GA",Georgia,GA,NA
1301006,13,1006,Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North),"Atlanta, GA",Georgia,GA,1
1301007,13,1007,Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast),"Atlanta, GA",Georgia,GA,1
1301008,13,1008,Atlanta Regional Commission (Central)--DeKalb County (South),NA,Georgia,GA,NA
1301100,13,1100,Southwest Georgia Regional Commission (West & Central),NA,Georgia,GA,NA
1301200,13,1200,Heart of Georgia Altamaha Regional Commission (Southeast),NA,Georgia,GA,NA
1301300,13,1300,Heart of Georgia Altamaha Regional Commission (North & West),NA,Georgia,GA,NA
1301400,13,1400,Middle Georgia Regional Commission (Central)--Bibb County--Macon City,"Macon, GA",Georgia,GA,NA
1301500,13,1500,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties,NA,Georgia,GA,NA
1301600,13,1600,Middle Georgia Regional Commission (North & Outside Bibb County),NA,Georgia,GA,NA
1301700,13,1700,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties,"Columbus, GA",Georgia,GA,NA
1301800,13,1800,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),NA,Georgia,GA,NA
1301900,13,1900,Three Rivers Regional Commission (East),NA,Georgia,GA,NA
1302001,13,2001,Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan,NA,Georgia,GA,NA
1302002,13,2002,Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities,NA,Georgia,GA,NA
1302003,13,2003,Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker,NA,Georgia,GA,NA
1302004,13,2004,Atlanta Regional Commission--DeKalb County (North)--Dunwoody City,NA,Georgia,GA,NA
1302100,13,2100,Three Rivers Regional Commission (North Central)--Coweta County,NA,Georgia,GA,NA
1302200,13,2200,"Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",NA,Georgia,GA,NA
1302300,13,2300,Three Rivers Regional Commission (Northwest)--Carroll County,NA,Georgia,GA,NA
1302400,13,2400,Atlanta Regional Commission (South Central)--Fayette County,NA,Georgia,GA,NA
1302500,13,2500,"Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",NA,Georgia,GA,NA
1302600,13,2600,"Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",NA,Georgia,GA,NA
1302700,13,2700,Northwest Georgia Regional Commission (North Central)--Whitfield County,NA,Georgia,GA,NA
1302800,13,2800,Northwest Georgia Regional Commission (Northeast),NA,Georgia,GA,NA
1302900,13,2900,Northwest Georgia Regional Commission (East Central)--Bartow County,NA,Georgia,GA,NA
1303001,13,3001,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,NA,Georgia,GA,NA
1303002,13,3002,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,NA,Georgia,GA,NA
1303003,13,3003,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,NA,Georgia,GA,NA
1303004,13,3004,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City,NA,Georgia,GA,NA
1303005,13,3005,Atlanta Regional Commission (Northwest)--Cobb County (Northeast),NA,Georgia,GA,NA
1303101,13,3101,Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities,NA,Georgia,GA,NA
1303102,13,3102,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities),NA,Georgia,GA,NA
1303200,13,3200,Georgia Mountains Regional Commission (North & Northwest),NA,Georgia,GA,NA
1303300,13,3300,Georgia Mountains Regional Commission (Southwest)--Forsyth County,NA,Georgia,GA,NA
1303400,13,3400,Georgia Mountains Regional Commission (South Central)--Hall County,NA,Georgia,GA,NA
1303500,13,3500,Georgia Mountains Regional Commission (Southeast),NA,Georgia,GA,NA
1303600,13,3600,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City,"Athens-Clarke County, GA",Georgia,GA,NA
1303700,13,3700,Northeast Georgia Regional Commission (East),NA,Georgia,GA,NA
1303800,13,3800,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,NA,Georgia,GA,NA
1303900,13,3900,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",NA,Georgia,GA,NA
1304000,13,4000,Central Savannah River Area Regional Commission (East Central)--Richmond County,"Augusta-Richmond County, GA",Georgia,GA,NA
1304001,13,4001,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City,NA,Georgia,GA,NA
1304002,13,4002,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City,NA,Georgia,GA,NA
1304003,13,4003,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,NA,Georgia,GA,NA
1304004,13,4004,Atlanta Regional Commission (Northeast)--Gwinnett County (East),NA,Georgia,GA,NA
1304005,13,4005,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City,NA,Georgia,GA,NA
1304006,13,4006,Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City,NA,Georgia,GA,NA
1304100,13,4100,Central Savannah River Area Regional Commission (East Central)--Columbia County,NA,Georgia,GA,NA
1304200,13,4200,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),NA,Georgia,GA,NA
1304300,13,4300,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties,NA,Georgia,GA,NA
1304400,13,4400,Atlanta Regional Commission (Southwest)--Douglas County,NA,Georgia,GA,NA
1304500,13,4500,Northwest Georgia Regional Commission (Southeast)--Paulding County,NA,Georgia,GA,NA
1304600,13,4600,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central),"Atlanta, GA",Georgia,GA,1
1305001,13,5001,Atlanta Regional Commission (South Central)--Clayton County (South),NA,Georgia,GA,NA
1305002,13,5002,Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City,NA,Georgia,GA,NA
1306001,13,6001,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City,NA,Georgia,GA,NA
1306002,13,6002,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City,NA,Georgia,GA,NA
1500100,15,100,"Maui, Kalawao & Kauai Counties",NA,Hawaii,HI,NA
1500200,15,200,Hawaii County,NA,Hawaii,HI,NA
1500301,15,301,Honolulu County--Rural Oahu,NA,Hawaii,HI,NA
1500302,15,302,Honolulu County--Koolaupoko,NA,Hawaii,HI,NA
1500303,15,303,Honolulu County--East Honolulu to Kapahulu,"Honolulu, HI",Hawaii,HI,1
1500304,15,304,Honolulu County--Tantalus to Waikiki,"Honolulu, HI",Hawaii,HI,1
1500305,15,305,Honolulu County--Nuuanu to Kalihi,"Honolulu, HI",Hawaii,HI,1
1500306,15,306,Honolulu County--Moanalua to Pearl City,NA,Hawaii,HI,NA
1500307,15,307,Honolulu County--Central Oahu,NA,Hawaii,HI,NA
1500308,15,308,Honolulu County--Ewa,NA,Hawaii,HI,NA
1600100,16,100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",NA,Idaho,ID,NA
1600200,16,200,"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities",NA,Idaho,ID,NA
1600300,16,300,Central Idaho--Lewiston City & Nez Perce Reservation,NA,Idaho,ID,NA
1600400,16,400,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",NA,Idaho,ID,NA
1600500,16,500,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,NA,Idaho,ID,NA
1600600,16,600,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities,NA,Idaho,ID,NA
1600701,16,701,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities,NA,Idaho,ID,NA
1600702,16,702,Ada County (Northeast)--Boise (North & West) & Garden City Cities,"Boise, ID",Idaho,ID,1
1600800,16,800,Ada County (South)--Boise (South) & Kuna Cities,"Boise, ID",Idaho,ID,1
1600900,16,900,Twin Falls & Cassia Counties--Twin Falls City,NA,Idaho,ID,NA
1601000,16,1000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",NA,Idaho,ID,NA
1601100,16,1100,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",NA,Idaho,ID,NA
1601200,16,1200,Bonneville County--Idaho Falls City,NA,Idaho,ID,NA
1601300,16,1300,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",NA,Idaho,ID,NA
1700104,17,104,"Jo Daviess, Carroll, Whiteside & Lee Counties",NA,Illinois,IL,NA
1700105,17,105,Rock Island County,NA,Illinois,IL,NA
1700202,17,202,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",NA,Illinois,IL,NA
1700300,17,300,"Adams, Pike, Brown, Schuyler & Mason Counties",NA,Illinois,IL,NA
1700401,17,401,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",NA,Illinois,IL,NA
1700501,17,501,"Montgomery, Bond, Clinton, Fayette & Effingham Counties",NA,Illinois,IL,NA
1700600,17,600,"Douglas, Edgar, Coles & Cumberland Counties",NA,Illinois,IL,NA
1700700,17,700,"Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",NA,Illinois,IL,NA
1700800,17,800,South & Southeast Illinois,NA,Illinois,IL,NA
1700900,17,900,"Jackson, Williamson, Franklin & Perry Counties",NA,Illinois,IL,NA
1701001,17,1001,"Monroe, Randolph, Washington, Jefferson & Marion Counties",NA,Illinois,IL,NA
1701104,17,1104,St. Clair County (Central & Northeast),NA,Illinois,IL,NA
1701105,17,1105,"St. Clair County (Northwest, Southwest & Southeast)",NA,Illinois,IL,NA
1701204,17,1204,Madison County (East),NA,Illinois,IL,NA
1701205,17,1205,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village",NA,Illinois,IL,NA
1701300,17,1300,Sangamon County--Springfield City,"Springfield, IL",Illinois,IL,NA
1701500,17,1500,Macon County--Decatur City,"Decatur, IL",Illinois,IL,NA
1701602,17,1602,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",NA,Illinois,IL,NA
1701701,17,1701,Peoria County--Peoria City,"Peoria, IL",Illinois,IL,NA
1701900,17,1900,Tazewell County,NA,Illinois,IL,NA
1702000,17,2000,McLean County,NA,Illinois,IL,NA
1702100,17,2100,Champaign County--Champaign & Urbana Cities,NA,Illinois,IL,NA
1702200,17,2200,"Livingston, Ford, Iroquois & Vermilion Counties",NA,Illinois,IL,NA
1702300,17,2300,Kankakee County,NA,Illinois,IL,NA
1702400,17,2400,LaSalle County,NA,Illinois,IL,NA
1702501,17,2501,"Knox, Stark, Bureau, Marshall & Woodford Counties",NA,Illinois,IL,NA
1702601,17,2601,DeKalb County,NA,Illinois,IL,NA
1702700,17,2700,Stephenson & Ogle Counties,NA,Illinois,IL,NA
1702801,17,2801,Winnebago County (Southeast & West)--Rockford City,"Rockford, IL",Illinois,IL,NA
1702901,17,2901,Winnebago (Northeast) & Boone Counties,NA,Illinois,IL,NA
1703005,17,3005,Kane County (Southeast)--Aurora Township,"Aurora, IL",Illinois,IL,NA
1703007,17,3007,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",NA,Illinois,IL,NA
1703008,17,3008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,"Elgin, IL",Illinois,IL,NA
1703009,17,3009,Kane County (West),NA,Illinois,IL,NA
1703102,17,3102,Will County (West Central)--Joliet & Troy Townships,"Joliet, IL",Illinois,IL,NA
1703105,17,3105,Will County (Northwest Central)--Plainfield & Lockport Townships,NA,Illinois,IL,NA
1703106,17,3106,Will County (Northwest)--DuPage & Wheatland Townships,NA,Illinois,IL,NA
1703107,17,3107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",NA,Illinois,IL,NA
1703108,17,3108,Will County (South),NA,Illinois,IL,NA
1703202,17,3202,DuPage County (Central)--Milton Township,NA,Illinois,IL,NA
1703203,17,3203,DuPage County (South Central)--Lisle Township,NA,Illinois,IL,NA
1703204,17,3204,DuPage County (Southeast)--Downers Grove Township,NA,Illinois,IL,NA
1703205,17,3205,DuPage County (East Central)--York Township,NA,Illinois,IL,NA
1703207,17,3207,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,NA,Illinois,IL,NA
1703208,17,3208,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",NA,Illinois,IL,NA
1703209,17,3209,DuPage County (Southwest)--Naperville & Winfield (South) Townships,NA,Illinois,IL,NA
1703306,17,3306,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",NA,Illinois,IL,NA
1703307,17,3307,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships","Waukegan, IL",Illinois,IL,NA
1703308,17,3308,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",NA,Illinois,IL,NA
1703309,17,3309,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",NA,Illinois,IL,NA
1703310,17,3310,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",NA,Illinois,IL,NA
1703401,17,3401,Cook County (Northwest)--Palatine & Barrington Townships,NA,Illinois,IL,NA
1703407,17,3407,"Cook County (West Central)--Proviso, Riverside & River Forest Townships",NA,Illinois,IL,NA
1703408,17,3408,"Cook County (Central)--Cicero, Berwyn & Oak Park Townships",NA,Illinois,IL,NA
1703409,17,3409,Cook County (West Central)--Lyons & Stickney Townships,NA,Illinois,IL,NA
1703410,17,3410,"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships",NA,Illinois,IL,NA
1703411,17,3411,Cook County (South Central)--Worth & Calumet Townships,NA,Illinois,IL,NA
1703412,17,3412,Cook County (South Central)--Bremen & Orland (East) Townships,NA,Illinois,IL,NA
1703413,17,3413,Cook County (Southeast)--Thornton Township,NA,Illinois,IL,NA
1703414,17,3414,Cook County (South)--Bloom & Rich Townships,NA,Illinois,IL,NA
1703415,17,3415,Cook County (North)--Wheeling Township (North & East),NA,Illinois,IL,NA
1703416,17,3416,Cook County (Northeast)--Northfield & New Trier Townships,NA,Illinois,IL,NA
1703417,17,3417,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,NA,Illinois,IL,NA
1703418,17,3418,Cook County (Northwest)--Schaumburg Township (South & Central),NA,Illinois,IL,NA
1703419,17,3419,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,NA,Illinois,IL,NA
1703420,17,3420,"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",NA,Illinois,IL,NA
1703421,17,3421,Cook County (North)--Niles & Evanston Townships,NA,Illinois,IL,NA
1703422,17,3422,"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare",NA,Illinois,IL,NA
1703501,17,3501,"Chicago City (North)--Edgewater, Uptown & Rogers Park","Chicago, IL",Illinois,IL,1
1703502,17,3502,Chicago City (North)--Lake View & Lincoln Park,"Chicago, IL",Illinois,IL,1
1703503,17,3503,"Chicago City (North)--West Ridge, Lincoln Square & North Center","Chicago, IL",Illinois,IL,1
1703504,17,3504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park","Chicago, IL",Illinois,IL,1
1703520,17,3520,"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park","Chicago, IL",Illinois,IL,1
1703521,17,3521,"Chicago City (West)--Austin, Belmont Cragin & Montclare","Chicago, IL",Illinois,IL,1
1703522,17,3522,"Chicago City (Northwest)--Logan Square, Avondale & Hermosa","Chicago, IL",Illinois,IL,1
1703523,17,3523,"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park","Chicago, IL",Illinois,IL,1
1703524,17,3524,"Chicago City (West)--West Town, Near West Side & Lower West Side","Chicago, IL",Illinois,IL,1
1703525,17,3525,"Chicago City (Central)--Near North Side, Loop & Near South Side","Chicago, IL",Illinois,IL,1
1703526,17,3526,"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park","Chicago, IL",Illinois,IL,1
1703527,17,3527,"Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn","Chicago, IL",Illinois,IL,1
1703528,17,3528,"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing","Chicago, IL",Illinois,IL,1
1703529,17,3529,"Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas","Chicago, IL",Illinois,IL,1
1703530,17,3530,"Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly","Chicago, IL",Illinois,IL,1
1703531,17,3531,"Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside","Chicago, IL",Illinois,IL,1
1703532,17,3532,"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering","Chicago, IL",Illinois,IL,1
1703601,17,3601,"McHenry County (North, West & Central)",NA,Illinois,IL,NA
1703602,17,3602,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",NA,Illinois,IL,NA
1703700,17,3700,Kendall & Grundy Counties,NA,Illinois,IL,NA
1800101,18,101,Lake County (Northwest)--Hammond & East Chicago Cities,"Hammond, IN",Indiana,IN,NA
1800102,18,102,Lake County (Northeast)--Gary City & Griffith Town,"Gary, IN",Indiana,IN,NA
1800103,18,103,Lake County (Central),NA,Indiana,IN,NA
1800104,18,104,Lake County (South),NA,Indiana,IN,NA
1800200,18,200,Porter County,NA,Indiana,IN,NA
1800300,18,300,LaPorte County,NA,Indiana,IN,NA
1800401,18,401,St. Joseph County (North)--South Bend City,"South Bend, IN",Indiana,IN,NA
1800402,18,402,St. Joseph County (Outside South Bend City)--Mishawaka City,NA,Indiana,IN,NA
1800500,18,500,Elkhart County--Elkhart & Goshen Cities,NA,Indiana,IN,NA
1800600,18,600,"Noble, DeKalb, LaGrange & Steuben Counties",NA,Indiana,IN,NA
1800700,18,700,"Jasper, Starke, Fulton, Newton & Pulaski Counties",NA,Indiana,IN,NA
1800800,18,800,Kosciusko & Marshall Counties,NA,Indiana,IN,NA
1800900,18,900,"Huntington, Whitley, Adams & Wells Counties",NA,Indiana,IN,NA
1801001,18,1001,Allen County (Central)--Fort Wayne City (South),"Fort Wayne, IN",Indiana,IN,1
1801002,18,1002,Allen County (Central)--Fort Wayne City (North),"Fort Wayne, IN",Indiana,IN,1
1801003,18,1003,Allen County (Outside Fort Wayne City),NA,Indiana,IN,NA
1801100,18,1100,"Montgomery, Clinton, White, Carroll & Benton Counties",NA,Indiana,IN,NA
1801200,18,1200,Tippecanoe County--Lafayette & West Lafayette Cities,NA,Indiana,IN,NA
1801300,18,1300,"Howard, Cass & Tipton Counties--Kokomo City",NA,Indiana,IN,NA
1801400,18,1400,"Grant, Miami & Wabash Counties",NA,Indiana,IN,NA
1801500,18,1500,"Henry, Randolph, Jay & Blackford Counties",NA,Indiana,IN,NA
1801600,18,1600,"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",NA,Indiana,IN,NA
1801700,18,1700,Vigo County--Terre Haute City,NA,Indiana,IN,NA
1801801,18,1801,Boone & Hamilton (Northwest) Counties,NA,Indiana,IN,NA
1801802,18,1802,Hamilton County (Central)--Carmel City & Fishers Town (West),"Carmel, IN",Indiana,IN,NA
1801803,18,1803,Hamilton County (East)--Noblesville City & Fishers Town (East),NA,Indiana,IN,NA
1801900,18,1900,Madison County--Anderson City,NA,Indiana,IN,NA
1802000,18,2000,Delaware County--Muncie City,NA,Indiana,IN,NA
1802100,18,2100,"Morgan, Putnam & Brown Counties",NA,Indiana,IN,NA
1802200,18,2200,Hendricks County,NA,Indiana,IN,NA
1802301,18,2301,Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest),"Indianapolis, IN",Indiana,IN,1
1802302,18,2302,Marion County--Washington Township (South & East)--Indianapolis City (North),"Indianapolis, IN",Indiana,IN,1
1802303,18,2303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities,"Indianapolis, IN",Indiana,IN,1
1802304,18,2304,Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West),"Indianapolis, IN",Indiana,IN,1
1802305,18,2305,Marion County--Center Township--Indianapolis City (Central),"Indianapolis, IN",Indiana,IN,1
1802306,18,2306,Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast),"Indianapolis, IN",Indiana,IN,1
1802307,18,2307,Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South),"Indianapolis, IN",Indiana,IN,1
1802400,18,2400,Johnson County--Greenwood City,NA,Indiana,IN,NA
1802500,18,2500,Hancock & Shelby Counties,NA,Indiana,IN,NA
1802600,18,2600,"Wayne, Fayette, Rush & Union Counties",NA,Indiana,IN,NA
1802700,18,2700,"Greene, Daviess, Owen, Orange & Martin Counties",NA,Indiana,IN,NA
1802800,18,2800,Monroe County--Bloomington City,"Bloomington, IN",Indiana,IN,NA
1802900,18,2900,Bartholomew & Jackson Counties--Columbus City,NA,Indiana,IN,NA
1803000,18,3000,"Jefferson, Jennings, Decatur & Scott Counties",NA,Indiana,IN,NA
1803100,18,3100,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",NA,Indiana,IN,NA
1803200,18,3200,"Warrick, Gibson & Posey Counties",NA,Indiana,IN,NA
1803300,18,3300,Vanderburgh County--Evansville City,"Evansville, IN",Indiana,IN,NA
1803400,18,3400,"Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",NA,Indiana,IN,NA
1803500,18,3500,"Floyd, Harrison & Washington Counties",NA,Indiana,IN,NA
1803600,18,3600,Clark County--Jeffersonville City,NA,Indiana,IN,NA
1900100,19,100,"Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties",NA,Iowa,IA,NA
1900200,19,200,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",NA,Iowa,IA,NA
1900400,19,400,"Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",NA,Iowa,IA,NA
1900500,19,500,Black Hawk County--Waterloo & Cedar Falls Cities,NA,Iowa,IA,NA
1900600,19,600,"Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",NA,Iowa,IA,NA
1900700,19,700,"Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",NA,Iowa,IA,NA
1900800,19,800,"Clinton, Muscatine, Jones & Cedar Counties",NA,Iowa,IA,NA
1900900,19,900,Scott County--Davenport City,"Davenport, IA",Iowa,IA,NA
1901000,19,1000,Linn County--Cedar Rapids City,"Cedar Rapids, IA",Iowa,IA,NA
1901100,19,1100,Johnson County--Iowa City,NA,Iowa,IA,NA
1901200,19,1200,"Marshall, Benton, Poweshiek, Tama & Iowa Counties",NA,Iowa,IA,NA
1901300,19,1300,Story & Boone Counties--Ames City,NA,Iowa,IA,NA
1901400,19,1400,"Warren, Jasper, Marion, Dallas (West) & Madison Counties",NA,Iowa,IA,NA
1901500,19,1500,Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities,NA,Iowa,IA,NA
1901600,19,1600,Polk County (East)--Ankeny & Altoona Cities,NA,Iowa,IA,NA
1901700,19,1700,Des Moines City,"Des Moines, IA",Iowa,IA,NA
1901800,19,1800,South Central Iowa,NA,Iowa,IA,NA
1901900,19,1900,"Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",NA,Iowa,IA,NA
1902000,19,2000,Woodbury & Plymouth Counties--Sioux City,"Sioux City, IA",Iowa,IA,NA
